,bollinger_daily,williams_r_daily,bollinger,williams_r
206,-0.0,0.001263682922931898,-0.11183206888756607,-0.309943668099876
207,0.0,-0.003715228512889726,-0.11183206888756607,-0.31365889661276575
208,0.0,-0.0008339615747035027,-0.11183206888756607,-0.31449285818746925
209,-0.0,0.006392650702779746,-0.11183206888756607,-0.3081002074846895
210,0.0,-0.0026807126347896193,-0.11183206888756607,-0.31078092011947916
211,0.0,-0.011576012436797756,-0.11183206888756607,-0.3223569325562769
212,-0.0,0.00810286238706727,-0.11183206888756607,-0.31425407016920964
213,0.0,-0.002392187358309826,-0.11183206888756607,-0.31664625752751946
214,-0.0,0.0041702812147406355,-0.11183206888756607,-0.31247597631277885
215,0.0,-0.005646933906010326,-0.11183206888756607,-0.3181229102187892
216,0.0,-0.00736858194491564,-0.11183206888756607,-0.3254914921637048
217,-0.0,0.004597552162246378,-0.11183206888756607,-0.32089394000145843
218,0.0,-0.00288932541988723,-0.11183206888756607,-0.32378326542134567
219,0.0,-0.0011284146642371131,-0.11183206888756607,-0.3249116800855828
220,0.0,-0.00312894999322098,-0.11183206888756607,-0.3280406300788038
221,-0.00921177736688719,-0.00921177736688719,-0.12104384625445326,-0.33725240744569096
222,-0.001722288174575081,-0.001722288174575081,-0.12276613442902834,-0.33897469562026605
223,0.005181274154738986,0.005181274154738986,-0.11758486027428935,-0.33379342146552704
224,0.00033461833572438694,0.00033461833572438694,-0.11725024193856497,-0.33345880312980264
225,0.0008969865084366088,0.0008969865084366088,-0.11635325543012835,-0.332561816621366
226,0.005842210052669656,0.005842210052669656,-0.11051104537745869,-0.32671960656869636
227,-0.0,-0.015658292872703525,-0.11051104537745869,-0.3423778994413999
228,0.0,0.006554882809915654,-0.11051104537745869,-0.33582301663148423
229,0.0,0.0004038460722907877,-0.11051104537745869,-0.33541917055919346
230,0.0,0.004349839074451661,-0.11051104537745869,-0.3310693314847418
231,-0.020908588714809682,-0.020908588714809682,-0.13141963409226837,-0.3519779201995515
232,0.005088515745558064,0.005088515745558064,-0.1263311183467103,-0.3468894044539934
233,0.014359965862518854,0.0,-0.11197115248419144,-0.3468894044539934
234,0.0,-0.016773984377554608,-0.11197115248419144,-0.36366338883154803
235,0.0,-0.0030357576234197963,-0.11197115248419144,-0.3666991464549678
236,-0.0,0.009437097854593035,-0.11197115248419144,-0.3572620486003748
237,0.0,-0.005989536345064243,-0.11197115248419144,-0.363251584945439
238,-0.0,1.6411276734234943e-05,-0.11197115248419144,-0.3632351736687048
239,0.0,-0.009395986025007264,-0.11197115248419144,-0.372631159693712
240,-0.0,0.004335134160957838,-0.11197115248419144,-0.3682960255327542
241,-0.0,0.0008574993611654827,-0.11197115248419144,-0.36743852617158873
242,-0.0,0.0056429069363905906,-0.11197115248419144,-0.36179561923519815
243,0.0,-0.0039627497009122135,-0.11197115248419144,-0.36575836893611036
244,-0.0,0.004363115107016734,-0.11197115248419144,-0.3613952538290936
245,-0.0,0.007788174609960495,-0.11197115248419144,-0.3536070792191331
246,-0.03558204972635506,-0.03558204972635506,-0.1475532022105465,-0.3891891289454881
247,-0.03145265426836605,-0.03145265426836605,-0.17900585647891254,-0.42064178321385415
248,-0.004570285348800123,-0.004570285348800123,-0.18357614182771267,-0.42521206856265426
249,-0.04417862342548333,-0.04417862342548333,-0.227754765253196,-0.4693906919881376
250,-0.013866039237727359,-0.013866039237727359,-0.24162080449092335,-0.48325673122586493
251,0.05092457903596298,0.05092457903596298,-0.19069622545496037,-0.43233215218990195
