,Date,Open,High,Low,Close,Adj Close,Volume,Daily_return,Cum_return,Average,StDev,bollinger_hi,bollinger_low,BB_owned_short,BB_owned_long
142,9/24/2019,27034.070310000003,27079.679689999997,26704.96094,26807.76953,26807.76953,301750000,-0.005277207850030379,0.042179475821005404,26708.74897666667,455.6780734925145,27620.105123651698,25797.39282968164,1.0,0.0
143,9/25/2019,26866.710939999997,27016.56055,26755.85938,26970.710939999997,26970.710939999997,237220000,0.006078141257431043,0.04825761707843645,26759.79092238095,418.97462331413266,27597.740169009216,25921.841675752687,1.0,0.0
144,9/26/2019,27004.10938,27015.070310000003,26803.83984,26891.11914,26891.11914,229180000,-0.0029510456797768913,0.045306571398659554,26812.80133904762,353.9011580236341,27520.60365509489,26104.99902300035,1.0,0.0
145,9/27/2019,26987.25977,27012.539060000003,26715.82031,26820.25,26820.25,217780000,-0.002635410584105533,0.04267116081455402,26850.141833809525,305.9763010531591,27462.094435915842,26238.189231703207,0.0,0.0
146,9/30/2019,26852.33008,26998.85938,26852.33008,26916.83008,26916.83008,222680000,0.003601013413372348,0.04627217422792637,26876.55040904762,284.97308180222745,27446.496572652075,26306.604245443166,0.0,0.0
147,10/1/2019,26962.539060000003,27046.210939999997,26562.2207,26573.03906,26573.03906,260110000,-0.012772344253696034,0.03349982997423034,26884.63420714286,273.034287201643,27430.702781546144,26338.565632739574,0.0,0.0
148,10/2/2019,26425.85938,26438.03906,25974.11914,26078.61914,26078.61914,309640000,-0.0186060735802042,0.014893756394026136,26882.757998095236,278.6433869335902,27440.044771962417,26325.471224228055,0.0,1.0
149,10/3/2019,26039.01953,26205.19922,25743.46094,26201.03906,26201.03906,241610000,0.004694263885016432,0.019588020279042568,26875.404110476185,294.8233271415433,27465.05076475927,26285.7574561931,0.0,1.0
150,10/4/2019,26271.69922,26590.74023,26271.69922,26573.7207,26573.7207,221310000,0.014223925972804627,0.03381194625184719,26868.050315714285,300.55028383394097,27469.150883382168,26266.9497480464,0.0,1.0
151,10/7/2019,26502.33008,26655.83984,26424.53906,26478.01953,26478.01953,195200000,-0.0036013462728988594,0.030210599978948333,26852.83882,312.16113102492744,27477.161082049857,26228.516557950144,0.0,1.0
152,10/8/2019,26276.58984,26421.81055,26139.80078,26164.03906,26164.03906,244590000,-0.011858155389766126,0.018352444589182206,26820.864024285715,346.52316726858385,27513.910358822883,26127.817689748546,0.0,1.0
153,10/9/2019,26308.23047,26424.31055,26249.75,26346.00977,26346.00977,190060000,0.00695499305679455,0.025307437645976757,26794.034504285715,360.8387803947082,27515.71206507513,26072.3569434963,0.0,1.0
154,10/10/2019,26317.34961,26603.31055,26314.50977,26496.66992,26496.66992,217680000,0.005718518717455091,0.031025956363431847,26763.540735714287,357.4450175289917,27478.43077077227,26048.650700656304,0.0,1.0
155,10/11/2019,26694.19922,27013.9707,26694.19922,26816.58984,26816.58984,282080000,0.012073967067028334,0.04309992343046018,26746.118860476192,344.6951365998612,27435.509133675914,26056.72858727647,0.0,0.0
156,10/14/2019,26766.42969,26874.33008,26749.17969,26787.35938,26787.35938,178620000,-0.001090014061236015,0.04200990936922416,26725.539805714292,327.4899909206523,27380.519787555597,26070.559823872987,0.0,0.0
157,10/15/2019,26811.19922,27120.10938,26811.19922,27024.80078,27024.80078,245510000,0.008863934538365823,0.050873843907589984,26723.062685238103,324.88645420057617,27372.835593639255,26073.28977683695,0.0,0.0
158,10/16/2019,26972.31055,27058.339839999997,26943.289060000003,27001.98047,27001.98047,214660000,-0.0008444210259226485,0.05002942288166733,26717.880765714282,319.21110294743664,27356.302971609155,26079.45855981941,0.0,0.0
159,10/17/2019,27032.38086,27112.160160000003,26970.289060000003,27025.88086,27025.88086,222540000,0.000885134704343504,0.050914557586010836,26712.109374285716,312.0790832029283,27336.267540691573,26087.951207879858,0.0,0.0
160,10/18/2019,27004.49023,27018.25,26770.13086,26770.19922,26770.19922,288970000,-0.00946062188775602,0.04145393569825481,26696.652715238095,299.9817242170868,27296.616163672268,26096.68926680392,0.0,0.0
161,10/21/2019,26852.66992,26852.66992,26747.61914,26827.64063,26827.64063,241030000,0.002145722171431905,0.04359965786968672,26691.53701619048,296.6096764853672,27284.756369161212,26098.317663219746,0.0,0.0
162,10/22/2019,26850.429689999997,26946.64063,26782.60938,26788.09961,26788.09961,265510000,-0.0014738910717248775,0.042125766797961844,26683.827939047624,291.618264792481,27267.064468632587,26100.59140946266,0.0,0.0
163,10/23/2019,26835.24023,26896.89063,26745.0,26833.94922,26833.94922,247680000,0.0017115663547436497,0.04383733315270549,26685.074590952376,292.2299172978463,27269.534425548067,26100.614756356685,0.0,0.0
164,10/24/2019,26893.929689999997,26931.7793,26714.33984,26805.5293,26805.5293,253590000,-0.0010591031445650277,0.04277823000814047,26677.208798571428,286.320486503082,27249.849771577592,26104.567825565264,0.0,0.0
165,10/25/2019,26789.60938,27015.36914,26765.67969,26958.06055,26958.06055,274610000,0.0056902905476296645,0.04846852055577013,26680.39648476191,289.17945152875325,27258.755387819416,26102.037581704404,0.0,0.0
166,10/28/2019,27040.33008,27167.88086,27028.710939999997,27090.7207,27090.7207,290770000,0.004920982715130942,0.05338950327090108,26693.27604190476,301.48121971190847,27296.238481328575,26090.313602480943,0.0,0.0
167,10/29/2019,27061.070310000003,27165.93945,27039.75977,27071.460939999997,27071.460939999997,269610000,-0.0007109356821210172,0.05267856758878006,26700.639416190475,309.0086828132759,27318.656781817026,26082.622050563925,0.0,0.0
168,10/30/2019,27110.710939999997,27204.35938,26999.64063,27186.68945,27186.68945,231750000,0.004256457021488124,0.056935024610268184,26729.860863333328,324.9429452312082,27379.746753795745,26079.97497287091,0.0,0.0
169,10/31/2019,27188.36914,27188.36914,26918.289060000003,27046.23047,27046.23047,270910000,-0.005166461339779016,0.05176856327048917,26775.93759333333,295.22431581134526,27366.38622495602,26185.48896171064,0.0,0.0
170,11/1/2019,27142.94922,27347.429689999997,27142.94922,27347.35938,27347.35938,270870000,0.011133858758395883,0.06290242202888505,26830.5242752381,289.53312806181975,27409.590531361737,26251.45801911446,0.0,0.0
171,11/4/2019,27402.06055,27517.58008,27402.06055,27462.10938,27462.10938,273030000,0.004196017553487096,0.06709843958237215,26872.82849809524,314.00300321054254,27500.834504516326,26244.822491674156,0.0,0.0
172,11/5/2019,27500.23047,27560.35938,27453.55078,27492.63086,27492.63086,286350000,0.001111403336781824,0.06820984291915397,26921.143323333334,327.9647692927973,27577.07286191893,26265.21378474774,0.0,0.0
173,11/6/2019,27502.74023,27526.05078,27407.81055,27492.56055,27492.56055,237910000,-2.557412579422806e-06,0.06820728550657454,26984.406251428572,301.70204008463537,27587.810331597844,26381.0021712593,0.0,0.0
174,11/7/2019,27590.160160000003,27774.66992,27590.160160000003,27674.80078,27674.80078,259020000,0.006628710689517899,0.07483599619609244,27047.682013809525,300.4577086049632,27648.59743101945,26446.7665965996,1.0,0.0
175,11/8/2019,27686.19922,27694.94922,27578.9707,27681.24023,27681.24023,221440000,0.000232682795124281,0.07506867899121672,27104.090123809525,303.0230194747412,27710.13616275901,26498.04408486004,1.0,0.0
176,11/11/2019,27580.660160000003,27714.39063,27517.66992,27691.49023,27691.49023,202350000,0.00037028687713534575,0.07543896586835207,27145.752047142858,321.1223633773682,27787.996773897594,26503.507320388122,1.0,0.0
177,11/12/2019,27701.589839999997,27770.85938,27635.320310000003,27691.49023,27691.49023,213670000,0.0,0.07543896586835207,27188.80589714286,331.1230882611105,27851.052073665083,26526.55972062064,1.0,0.0
178,11/13/2019,27622.039060000003,27806.40039,27587.19922,27783.589839999997,27783.589839999997,278390000,0.0033259174293270776,0.07876488329767914,27224.938709523813,353.0087158330123,27930.956141189836,26518.92127785779,1.0,0.0
179,11/14/2019,27757.19922,27800.710939999997,27676.9707,27781.960939999997,27781.960939999997,303970000,-5.862813298714114e-05,0.078706255164692,27262.080636666666,369.04582912999894,28000.172294926662,26523.98897840667,1.0,0.0
180,11/15/2019,27843.539060000003,28004.89063,27843.539060000003,28004.89063,28004.89063,283720000,0.008024260435807973,0.08673051560049998,27308.70014952381,398.3862367793139,28105.472623082438,26511.927675965184,1.0,0.0
181,11/18/2019,27993.2207,28040.9707,27969.24023,28036.2207,28036.2207,252320000,0.0011187356670637344,0.08784925126756371,27368.986886666666,408.48564657701706,28185.9581798207,26552.01559351263,1.0,0.0
182,11/19/2019,28079.75977,28090.210939999997,27894.51953,27934.01953,27934.01953,245890000,-0.0036453262047548467,0.08420392506280887,27421.671596190477,406.517363506428,28234.706323203332,26608.636869177622,1.0,0.0
183,11/20/2019,27879.55078,27897.2793,27675.2793,27821.089839999997,27821.089839999997,258140000,-0.00404272968588436,0.08016119537692451,27470.86160714286,388.1002452794563,28247.06209770177,26694.661116583946,1.0,0.0
184,11/21/2019,27820.2793,27828.33008,27708.339839999997,27766.289060000003,27766.289060000003,232020000,-0.0019697567678029584,0.07819143860912155,27515.25874238095,364.18832907994084,28243.635400540832,26786.882084221066,1.0,0.0
185,11/22/2019,27831.23047,27898.460939999997,27773.98047,27875.61914,27875.61914,214780000,0.003937511410464156,0.0821289500195857,27566.21540142857,333.4875044453212,28233.190410319214,26899.240392537926,1.0,0.0
186,11/25/2019,27917.76953,28068.68945,27917.76953,28066.4707,28066.4707,248420000,0.00684654066485437,0.08897549068444006,27618.996837142848,319.8576147115116,28258.71206656587,26979.281607719826,1.0,0.0
187,11/26/2019,28080.75,28146.01953,28042.210939999997,28121.679689999997,28121.679689999997,324050000,0.001967079886535058,0.09094257057097513,27668.09012238095,313.7816982789089,28295.653518938765,27040.526725823132,1.0,0.0
188,11/27/2019,28156.4707,28174.9707,28075.23047,28164.0,28164.0,198210000,0.0015048997949810158,0.09244747036595614,27720.115791904762,300.1915415922043,28320.49887508917,27119.732708720352,1.0,0.0
189,11/29/2019,28103.160160000003,28119.50977,28042.5293,28051.410160000003,28051.410160000003,120630000,-0.003997650901860422,0.08844981946409572,27761.29296857143,282.12628125724285,28325.545531085914,27197.040406056945,1.0,0.0
190,12/2/2019,28109.74023,28109.839839999997,27782.34961,27783.039060000003,27783.039060000003,236610000,-0.009567116179516883,0.07888270328457883,27796.37909190476,229.6967054713913,28255.772502847543,27336.985680961978,0.0,0.0
191,12/3/2019,27501.98047,27524.74023,27325.13086,27502.81055,27502.81055,275350000,-0.010086315949627594,0.06879638733495123,27803.78152857143,216.63616962139452,28237.053867814222,27370.50918932864,0.0,0.0
192,12/4/2019,27634.63086,27727.44922,27612.08008,27649.7793,27649.7793,218200000,0.005343772038599888,0.07414015937355112,27812.718191428583,205.41717141669014,28223.552534261962,27401.883848595204,0.0,0.0
193,12/5/2019,27736.05078,27745.19922,27562.80078,27677.789060000003,27677.789060000003,208600000,0.0010130192974091646,0.07515317867096029,27821.535248571432,194.68457907520732,28210.904406721846,27432.16609042102,0.0,0.0
194,12/6/2019,27839.679689999997,28035.84961,27839.679689999997,28015.06055,28015.06055,223310000,0.012185636983823285,0.08733881565478357,27846.416200952382,183.61224073677946,28213.640682425943,27479.191719478822,0.0,0.0
195,12/9/2019,27987.05078,28010.41992,27906.14063,27909.59961,27909.59961,217000000,-0.0037644373394009035,0.08357437831538267,27857.597097619047,179.74761861873907,28217.092334856527,27498.10186038157,0.0,0.0
196,12/10/2019,27900.65039,27949.01953,27804.0,27881.7207,27881.7207,213250000,-0.000998900392322735,0.08257547792305993,27867.143786666664,175.17853845582437,28217.500863578312,27516.786709755015,0.0,0.0
197,12/11/2019,27867.31055,27925.5,27801.80078,27911.30078,27911.30078,213510000,0.0010609130016857146,0.08363639092474565,27877.61095571428,170.66711467293055,28218.945185060144,27536.276726368418,0.0,0.0
198,12/12/2019,27898.339839999997,28224.94922,27859.86914,28132.05078,28132.05078,277740000,0.007908982879012922,0.09154537380375857,27898.590029523813,173.6953407495122,28245.98071102284,27551.199348024787,0.0,0.0
199,12/13/2019,28123.64063,28290.73047,28028.320310000003,28135.38086,28135.38086,250660000,0.00011837316895386769,0.09166374697271244,27915.341982857146,178.9347779246322,28273.21153870641,27557.47242700788,0.0,0.0
200,12/16/2019,28191.66992,28337.49023,28191.66992,28235.89063,28235.89063,286770000,0.0035723621620809497,0.0952361091347934,27936.95768238096,189.14307016465466,28315.24382271027,27558.67154205165,0.0,0.0
201,12/17/2019,28221.75,28328.63086,28220.56055,28267.160160000003,28267.160160000003,286770000,0.0011074391245437898,0.09634354825933719,27949.44670761905,202.06995322170275,28353.586614062453,27545.306801175644,0.0,0.0
202,12/18/2019,28291.43945,28323.25,28239.2793,28239.2793,28239.2793,289890000,-0.000986333959343327,0.09535721429999386,27959.116164761905,211.08707437012416,28381.29031350215,27536.942016021658,0.0,0.0
203,12/19/2019,28278.31055,28381.48047,28278.24023,28376.960939999997,28376.960939999997,262570000,0.00487553660762153,0.1002327509076154,27980.208612857143,229.75821592932311,28439.72504471579,27520.692180998496,0.0,0.0
204,12/20/2019,28608.64063,28608.64063,28445.59961,28455.089839999997,28455.089839999997,603780000,0.002753251137963462,0.10298600204557885,28010.399089047623,248.6794512874843,28507.75799162259,27513.040186472655,0.0,0.0
205,12/23/2019,28491.7793,28582.49023,28491.7793,28551.5293,28551.5293,223530000,0.0033891813570883257,0.10637518340266718,28047.791481428576,268.39332868098927,28584.578138790555,27511.004824066596,0.0,0.0
206,12/24/2019,28572.570310000003,28576.80078,28503.210939999997,28515.44922,28515.44922,86150000,-0.001263682922931898,0.10511150047973528,28078.25958047619,283.7486226090701,28645.75682569433,27510.762335258052,0.0,0.0
207,12/26/2019,28539.460939999997,28624.09961,28535.15039,28621.39063,28621.39063,155970000,0.003715228512889726,0.10882672899262501,28104.68433904762,307.44547083410737,28719.575280715835,27489.793397379406,0.0,0.0
208,12/27/2019,28675.339839999997,28701.660160000003,28608.98047,28645.25977,28645.25977,182280000,0.0008339615747035027,0.10966069056732851,28129.616723809526,329.34277017381515,28788.302264157155,27470.931183461897,0.0,0.0
209,12/30/2019,28654.75977,28664.68945,28428.98047,28462.14063,28462.14063,181600000,-0.006392650702779746,0.10326803986454876,28143.81389666667,337.23066214106217,28818.275220948795,27469.352572384545,0.0,0.0
210,12/31/2019,28414.64063,28547.34961,28376.49023,28538.43945,28538.43945,193340000,0.0026807126347896193,0.10594875249933838,28167.005767619044,347.1589078586313,28861.323583336307,27472.687951901782,0.0,0.0
211,1/2/2020,28638.9707,28872.80078,28627.76953,28868.80078,28868.80078,251820000,0.011576012436797756,0.11752476493613614,28218.708706666665,367.37820300921015,28953.465112685084,27483.952300648245,0.0,0.0
212,1/3/2020,28553.33008,28716.31055,28500.35938,28634.88086,28634.88086,239590000,-0.00810286238706727,0.10942190254906888,28272.61681666667,339.0424900080876,28950.701796682843,27594.531836650494,0.0,0.0
213,1/6/2020,28465.5,28708.01953,28418.63086,28703.38086,28703.38086,252760000,0.002392187358309826,0.1118140899073787,28322.788319523814,319.6690879488689,28962.12649542155,27683.450143626076,0.0,0.0
214,1/7/2020,28639.179689999997,28685.5,28565.2793,28583.679689999997,28583.679689999997,258900000,-0.0041702812147406355,0.10764380869263807,28365.92596857143,287.81320210611,28941.55237278365,27790.29956435921,0.0,0.0
215,1/8/2020,28556.14063,28866.179689999997,28522.50977,28745.089839999997,28745.089839999997,291750000,0.005646933906010326,0.1132907425986484,28400.68926809524,287.40296264212566,28975.49519337949,27825.88334281099,0.0,0.0
216,1/9/2020,28851.9707,28988.00977,28844.31055,28956.90039,28956.90039,275060000,0.00736858194491564,0.12065932454356404,28450.560733809518,288.78890158812914,29028.138536985774,27872.98293063326,0.0,0.0
217,1/10/2020,28977.51953,29009.070310000003,28789.09961,28823.76953,28823.76953,237830000,-0.004597552162246378,0.11606177238131767,28495.420201904763,268.46104053154045,29032.342282967842,27958.498120841683,0.0,0.0
218,1/13/2020,28869.00977,28909.910160000003,28819.429689999997,28907.05078,28907.05078,249830000,0.00288932541988723,0.1189510978012049,28542.836868571434,247.23022606559292,29037.29732070262,28048.37641644025,0.0,0.0
219,1/14/2020,28895.5,29054.160160000003,28872.26953,28939.66992,28939.66992,287440000,0.0011284146642371131,0.12007951246544202,28581.294922857145,242.9122776871191,29067.119478231383,28095.470367482907,0.0,0.0
220,1/15/2020,28901.80078,29127.589839999997,28897.34961,29030.2207,29030.2207,260270000,0.00312894999322098,0.123208462458663,28623.90634380952,239.23754908513385,29102.38144197979,28145.431245639254,0.0,0.0
221,1/16/2020,29131.94922,29300.320310000003,29131.94922,29297.64063,29297.64063,252110000,0.00921177736688719,0.13242023982555018,28674.46586761905,264.0428201699446,29202.55150795894,28146.380227279158,1.0,0.0
222,1/17/2020,29313.31055,29373.61914,29289.910160000003,29348.09961,29348.09961,321820000,0.001722288174575081,0.13414252800012527,28725.93917476191,285.18565608813424,29296.31048693818,28155.567862585638,1.0,0.0
223,1/21/2020,29269.05078,29341.210939999997,29146.4707,29196.039060000003,29196.039060000003,320640000,-0.005181274154738986,0.1289612538453863,28771.499163333334,279.9270684870246,29331.353300307383,28211.645026359285,1.0,0.0
224,1/22/2020,29263.63086,29320.19922,29172.25977,29186.26953,29186.26953,283440000,-0.00033461833572438694,0.1286266355096619,28810.037667619046,278.6007697642258,29367.239207147497,28252.836128090596,1.0,0.0
225,1/23/2020,29111.01953,29190.4707,28966.98047,29160.089839999997,29160.089839999997,307060000,-0.0008969865084366088,0.1277296490012253,28843.609096190477,276.1565212138456,29395.922138618167,28291.296053762788,1.0,0.0
226,1/24/2020,29230.39063,29288.789060000003,28843.31055,28989.73047,28989.73047,380010000,-0.005842210052669656,0.12188743894855564,28864.475818571424,269.4573723762792,29403.39056332398,28325.561073818866,1.0,0.0
227,1/27/2020,28542.49023,28671.789060000003,28440.4707,28535.80078,28535.80078,337270000,-0.015658292872703525,0.10622914607585211,28865.44494047619,268.172845557261,29401.790631590713,28329.09924936167,0.0,0.0
228,1/28/2020,28594.2793,28823.23047,28575.75,28722.84961,28722.84961,330140000,0.006554882809915654,0.11278402888576777,28870.27632047619,264.4441563743075,29399.164633224806,28341.388007727575,0.0,0.0
229,1/29/2020,28820.5293,28944.24023,28728.18945,28734.44922,28734.44922,302290000,0.0004038460722907877,0.11318787495805856,28874.523437142856,261.34766041102836,29397.218757964914,28351.828116320798,0.0,0.0
230,1/30/2020,28640.160160000003,28879.710939999997,28489.75977,28859.43945,28859.43945,326850000,0.004349839074451661,0.11753771403251022,28893.442428571423,243.79329832024774,29381.02902521192,28405.855831930927,0.0,0.0
231,1/31/2020,28813.039060000003,28813.039060000003,28169.5293,28256.0293,28256.0293,403890000,-0.020908588714809682,0.09662912531770054,28879.994326190474,270.6634392735118,29421.3212047375,28338.66744764345,0.0,1.0
232,2/3/2020,28319.65039,28630.39063,28319.65039,28399.81055,28399.81055,307910000,0.005088515745558064,0.1017176410632586,28857.66145809524,290.2715292345258,29438.204516564292,28277.11839962619,0.0,1.0
233,2/4/2020,28696.74023,28904.88086,28696.74023,28807.63086,28807.63086,332750000,0.014359965862518854,0.11607760692577745,28865.88764857143,286.0596096215208,29438.006867814474,28293.76842932839,0.0,1.0
234,2/5/2020,29048.73047,29308.89063,29000.84961,29290.84961,29290.84961,357540000,0.016773984377554608,0.13285159130333207,28893.862350952386,297.85499442064065,29489.572339793667,28298.152362111105,0.0,0.0
235,2/6/2020,29388.58008,29408.05078,29246.929689999997,29379.76953,29379.76953,263700000,0.0030357576234197963,0.13588734892675186,28931.771390952385,306.92551669197843,29545.622424336343,28317.920357568426,0.0,0.0
236,2/7/2020,29286.91992,29286.91992,29056.98047,29102.50977,29102.50977,252860000,-0.009437097854593035,0.12645025107215882,28948.79138761905,305.9643576079883,29560.72010283503,28336.862672403073,0.0,0.0
237,2/10/2020,28995.660160000003,29278.070310000003,28995.660160000003,29276.820310000003,29276.820310000003,250510000,0.005989536345064243,0.13243978741722306,28964.02566952381,314.2409290878534,29592.507527699516,28335.543811348103,0.0,0.0
238,2/11/2020,29390.710939999997,29415.39063,29210.4707,29276.339839999997,29276.339839999997,279540000,-1.6411276734234943e-05,0.13242337614048882,28985.576636666665,319.6140061703656,29624.804649007398,28346.348624325932,0.0,0.0
239,2/12/2020,29406.75,29568.570310000003,29406.75,29551.41992,29551.41992,309530000,0.009395986025007264,0.1418193621654961,29016.260881428574,341.8554218909542,29699.971725210482,28332.550037646666,0.0,0.0
240,2/13/2020,29436.0293,29535.40039,29345.929689999997,29423.31055,29423.31055,291150000,-0.004335134160957838,0.13748422800453824,29039.29138761905,352.5611548592116,29744.413697337473,28334.169077900628,0.0,0.0
241,2/14/2020,29440.4707,29463.039060000003,29283.179689999997,29398.08008,29398.08008,231000000,-0.0008574993611654827,0.13662672864337277,29056.808500952382,361.1225949916165,29779.053690935616,28334.563310969148,0.0,0.0
242,2/18/2020,29282.7793,29330.160160000003,29116.81055,29232.18945,29232.18945,256600000,-0.0056429069363905906,0.1309838217069822,29053.691778095235,359.2175484290879,29772.12687495341,28335.25668123706,0.0,0.0
243,2/19/2020,29312.69922,29409.089839999997,29274.38086,29348.0293,29348.0293,240640000,0.0039627497009122135,0.1349465714078944,29053.688430000002,359.2146675086396,29772.11776501728,28335.259094982724,0.0,0.0
244,2/20/2020,29296.25,29368.44922,28959.65039,29219.98047,29219.98047,287780000,-0.004363115107016734,0.13058345630087767,29054.82849714285,359.7266735285221,29774.281844199897,28335.375150085805,0.0,0.0
245,2/21/2020,29146.5293,29146.5293,28892.69922,28992.410160000003,28992.410160000003,311210000,-0.007788174609960495,0.12279528169091718,29045.597098571427,358.6708312324664,29762.93876103636,28328.255436106494,0.0,0.0
246,2/24/2020,28402.929689999997,28402.929689999997,27912.43945,27960.80078,27960.80078,452580000,-0.03558204972635506,0.08721323196456213,28988.488095714285,428.2569068988836,29845.00190951205,28131.97428191652,0.0,1.0
247,2/25/2020,28037.65039,28149.19922,26997.61914,27081.35938,27081.35938,513270000,-0.03145265426836605,0.05576057769619608,28897.613281904763,597.1513666339927,30091.91601517275,27703.31054863678,0.0,1.0
248,2/26/2020,27159.460939999997,27542.7793,26890.9707,26957.589839999997,26957.589839999997,472450000,-0.004570285348800123,0.05119029234739596,28822.460380000008,729.5879189687658,30281.63621793754,27363.284542062476,0.0,1.0
249,2/27/2020,26526.0,26775.31055,25752.82031,25766.64063,25766.64063,664980000,-0.04417862342548333,0.007011668921912628,28681.68852380953,988.8865365574554,30659.46159692444,26703.91545069462,0.0,1.0
250,2/28/2020,25270.83008,25494.24023,24681.00977,25409.35938,25409.35938,915990000,-0.013866039237727359,-0.0068543703158147305,28523.350912380953,1219.3604716203417,30962.071855621638,26084.629969140267,0.0,1.0
251,3/2/2020,25590.50977,26706.16992,25391.96094,26703.32031,26703.32031,637199851,0.05092457903596298,0.044070208720148246,28420.678572380955,1278.9640590349934,30978.606690450943,25862.750454310968,0.0,1.0
