,Date,term_5,term_20,term_60,acc_dist_index,chaikin_money_flow,ease_of_move,williams_r,rel_strength,predict_term_5,predict_term_20,predict_term_60
104,7/31/2019,0.0,0.0,0.0,3744080914.79686,0.23194439740737902,-21376.51824920603,-78.69619147126195,46.99384000569705,0.0,1.0,6.0
105,8/1/2019,0.0,0.0,0.0,3400540383.5382705,0.121347335396714,-22470.18305931072,-95.9164404573698,38.967156195497374,0.0,0.0,6.0
106,8/2/2019,1.0,1.0,1.0,3554535125.7522597,0.12057961546141845,-44308.137821870725,-79.48695237922323,36.60766683272828,1.0,5.0,6.0
107,8/5/2019,1.0,1.0,5.0,3355346953.9343786,0.06614496215206746,-90328.12757906983,-89.46806962881374,24.26908094363995,1.0,6.0,6.0
108,8/6/2019,4.0,4.0,6.0,3655725973.391807,0.09388855161853583,-1703.2682155794355,-72.57339725579027,34.00326966407593,1.0,4.0,6.0
109,8/7/2019,4.0,5.0,6.0,3928442977.448612,0.1576167513929622,-21652.631778306884,-70.6143006446439,33.66770309713981,1.0,5.0,6.0
110,8/8/2019,2.0,4.0,5.0,4202109014.945323,0.16079305904093716,55526.84419698687,-51.36957411226069,43.580263352982996,2.0,4.0,5.0
111,8/9/2019,1.0,1.0,5.0,4250720451.901158,0.12588424897824038,5866.737954845829,-56.07549936530414,41.930181417769795,1.0,5.0,5.0
112,8/12/2019,1.0,1.0,6.0,4131872777.0465918,0.07421608116589755,-45017.896794671586,-75.45536959809655,35.664520896792396,1.0,5.0,6.0
113,8/13/2019,2.0,5.0,6.0,4287747959.8017135,0.10727768993494648,24634.12630042445,-54.81690627106624,44.43427171710094,2.0,5.0,6.0
114,8/14/2019,2.0,5.0,6.0,3945287466.288995,0.07795310587757513,-60272.322196506364,-97.88029419596946,34.01172408751208,1.0,5.0,6.0
115,8/15/2019,5.0,6.0,6.0,4144224910.2224517,0.0896921311050934,-23791.587176257057,-87.65269052336517,36.02978851563112,5.0,6.0,6.0
116,8/16/2019,4.0,6.0,6.0,4324570800.773319,0.16496550711466085,28612.891307281723,-71.86427020203868,41.89879455797006,4.0,6.0,6.0
117,8/19/2019,2.0,5.0,6.0,4361040713.357019,0.16298218276740525,25400.9785759318,-59.00264513165825,46.226861820915886,1.0,5.0,6.0
118,8/20/2019,2.0,5.0,6.0,4146827349.1080647,0.09522430469918253,-5692.977140134473,-66.0760809168357,43.78891531659406,2.0,5.0,6.0
119,8/21/2019,2.0,5.0,6.0,4139190351.287895,0.07053570751705164,9030.227621568452,-29.85070820374907,47.89132602431249,1.0,5.0,6.0
120,8/22/2019,2.0,5.0,6.0,4152024718.6760054,0.08668925290174777,5052.481791315751,-16.069074450011556,48.72172826851435,2.0,5.0,6.0
121,8/23/2019,2.0,5.0,6.0,3896822574.4033337,0.021701939873101622,-73699.09397043272,-73.3944756614784,40.06485900699643,1.0,4.0,6.0
122,8/26/2019,4.0,6.0,6.0,4035547284.400519,0.04981540218087418,-8570.662553075621,-48.570412148809446,44.65110731292357,4.0,5.0,6.0
123,8/27/2019,4.0,5.0,6.0,3860954067.4385457,-0.0117667141660827,7451.135489018235,-59.691701937744405,43.061350671726736,1.0,5.0,6.0
124,8/28/2019,5.0,6.0,6.0,4062418009.581755,0.05515893291855982,-9453.024170200331,-35.946430210867604,47.36997528562739,4.0,5.0,6.0
125,8/29/2019,4.0,5.0,6.0,4183934786.4448137,0.1400519169955923,48954.190854431356,-5.952034277461031,52.282008680445664,4.0,5.0,6.0
126,8/30/2019,2.0,5.0,6.0,4147422370.0338306,0.07950992779468492,1078.0365386605686,-9.47557356770068,52.877827111899194,2.0,5.0,6.0
127,9/3/2019,4.0,5.0,6.0,4207839244.5184402,0.11745974512507522,-31236.286898634557,-33.75259728661686,48.35695873467725,4.0,5.0,6.0
128,9/4/2019,5.0,5.0,6.0,4386896934.215411,0.10237206285709566,12514.862290038536,-13.544322961167932,52.033227303380784,5.0,5.0,6.0
129,9/5/2019,4.0,1.0,6.0,4405446289.41357,0.06762004771148973,37818.11191115526,-8.136985472106419,57.18479640548851,4.0,1.0,6.0
130,9/6/2019,4.0,1.0,6.0,4440738767.461791,0.034181081642846334,4719.3662167824705,-4.684102398818143,58.086372896336364,4.0,4.0,6.0
131,9/9/2019,4.0,1.0,5.0,4456516785.70177,0.029339958056601285,2379.6269153668527,-4.686993988499455,58.601736019949236,4.0,4.0,6.0
132,9/10/2019,4.0,1.0,6.0,4778856785.70177,0.09065019071410561,-1090.0705647861305,-0.0,59.64001475206325,4.0,1.0,6.0
133,9/11/2019,4.0,1.0,5.0,5051446785.70177,0.10755049063210227,18274.153035424588,-0.0,62.73886928632742,4.0,1.0,5.0
134,9/12/2019,2.0,0.0,0.0,4993391670.792886,0.14975912389676382,15702.146729269987,-6.9062374555498875,63.34358021225636,4.0,0.0,0.0
135,9/13/2019,2.0,0.0,0.0,4894278932.413375,0.10836957753225901,978.6118391494624,-5.22439940392272,63.859220884173894,4.0,0.0,0.0
136,9/16/2019,2.0,0.0,0.0,4812846251.61031,0.07111839788935241,-8460.690335636715,-13.7728420638488,60.34049026972789,2.0,0.0,0.0
137,9/17/2019,2.0,1.0,1.0,5036426251.61031,0.09878953724920538,-3129.631925494504,-11.737231081866353,60.893087117849944,2.0,1.0,0.0
138,9/18/2019,2.0,1.0,1.0,5225228892.567192,0.15832373567419292,-2090.119466896266,-12.017253738374784,61.50971951584456,2.0,1.0,0.0
139,9/19/2019,2.0,0.0,0.0,5075319377.400317,0.13736423594520594,13479.767706254834,-15.953319635729612,60.04022485355698,2.0,0.0,0.0
140,9/20/2019,2.0,0.0,0.0,4608831713.045415,0.06443184960434675,-5789.529255763541,-27.975718989254904,55.66575112655012,2.0,0.0,0.0
141,9/23/2019,3.0,1.0,6.0,4674252785.579187,0.11218733881826232,-12276.809896049579,-33.582157175723864,55.98833789337192,2.0,0.0,6.0
142,9/24/2019,2.0,1.0,5.0,4538080259.524649,0.07170110592577955,-3586.963102320095,-70.91743416044375,52.09698361134805,1.0,1.0,5.0
143,9/25/2019,1.0,1.0,6.0,4691860323.4154215,0.11899992351879585,-671.5181663052117,-55.83857494413229,55.88043180987382,1.0,1.0,6.0
144,9/26/2019,1.0,1.0,6.0,4652072222.926883,0.08418195869882983,2142.4537527280318,-69.06486774097739,53.6513444944375,1.0,1.0,6.0
145,9/27/2019,1.0,1.0,6.0,4587586869.040078,0.05755235613343473,-6168.636755699729,-80.84165876593991,51.6747427696863,1.0,1.0,6.0
146,9/30/2019,1.0,1.0,6.0,4560947660.881707,0.08195890430478456,4041.271579539511,-64.79231176759653,54.1536398907185,1.0,0.0,6.0
147,10/1/2019,1.0,1.0,6.0,4312465844.208707,0.02058598063329421,-22585.14004914785,-98.5469149719825,45.25467608340356,1.0,1.0,6.0
148,10/2/2019,2.0,4.0,6.0,4142321384.7321663,-0.047130285967075775,-89616.17985126688,-91.98270190832564,36.07370445129752,2.0,6.0,6.0
149,10/3/2019,4.0,5.0,6.0,4379577679.17585,-0.004999451178368361,-44289.30668700996,-70.06767632123163,39.35439546547992,4.0,5.0,6.0
150,10/4/2019,4.0,5.0,6.0,4577275716.661693,0.026328496345842087,65865.31733737364,-45.688828229425255,48.08852708529738,4.0,5.0,6.0
151,10/7/2019,4.0,5.0,6.0,4472342491.758607,0.003098231797469359,12912.286059880043,-51.94908909346494,46.24663380999286,4.0,5.0,6.0
